property_id,calendar_date,day_of_week,month_name,year,available_flag,booked_flag,nightly_rate,daily_revenue,booking_id
PROP012,2023-11-25,Saturday,November,2023,1,1,175.24,175.24,BK002598
PROP012,2023-11-26,Sunday,November,2023,1,1,175.24,175.24,BK002598
PROP012,2023-11-27,Monday,November,2023,1,1,175.24,175.24,BK002598
PROP012,2023-11-28,Tuesday,November,2023,1,1,175.24,175.24,BK002598
PROP012,2023-11-29,Wednesday,November,2023,1,1,175.24,175.24,BK002598
PROP012,2023-11-30,Thursday,November,2023,1,0,158.24,0.0,
PROP012,2023-12-01,Friday,December,2023,1,1,163.94,163.94,BK002599
PROP012,2023-12-02,Saturday,December,2023,1,1,163.94,163.94,BK002599
PROP012,2023-12-03,Sunday,December,2023,1,1,163.94,163.94,BK002599
PROP012,2023-12-04,Monday,December,2023,1,1,163.94,163.94,BK002599
PROP012,2023-12-05,Tuesday,December,2023,1,1,163.94,163.94,BK002599
PROP012,2023-12-06,Wednesday,December,2023,1,1,163.94,163.94,BK002599
PROP012,2023-12-07,Thursday,December,2023,1,1,163.94,163.94,BK002599
PROP012,2023-12-08,Friday,December,2023,1,1,136.27,136.27,BK002600
PROP012,2023-12-09,Saturday,December,2023,1,1,136.27,136.27,BK002600
PROP012,2023-12-10,Sunday,December,2023,1,1,136.27,136.27,BK002600
PROP012,2023-12-11,Monday,December,2023,1,1,136.27,136.27,BK002600
PROP012,2023-12-12,Tuesday,December,2023,1,1,136.27,136.27,BK002600
PROP012,2023-12-13,Wednesday,December,2023,1,1,136.27,136.27,BK002600
PROP012,2023-12-14,Thursday,December,2023,1,1,136.27,136.27,BK002600
PROP012,2023-12-15,Friday,December,2023,1,1,151.89,151.89,BK002601
PROP012,2023-12-16,Saturday,December,2023,1,1,151.89,151.89,BK002601
PROP012,2023-12-17,Sunday,December,2023,1,1,151.89,151.89,BK002601
PROP012,2023-12-18,Monday,December,2023,1,1,133.84,133.84,BK002602
PROP012,2023-12-19,Tuesday,December,2023,1,1,133.84,133.84,BK002602
PROP012,2023-12-20,Wednesday,December,2023,1,1,133.84,133.84,BK002602
PROP012,2023-12-21,Thursday,December,2023,1,1,133.84,133.84,BK002602
PROP012,2023-12-22,Friday,December,2023,1,1,133.84,133.84,BK002602
PROP012,2023-12-23,Saturday,December,2023,1,1,133.84,133.84,BK002602
PROP012,2023-12-24,Sunday,December,2023,1,1,133.73,133.73,BK002603
PROP012,2023-12-25,Monday,December,2023,1,1,133.73,133.73,BK002603
PROP012,2023-12-26,Tuesday,December,2023,1,1,133.73,133.73,BK002603
PROP012,2023-12-27,Wednesday,December,2023,1,0,153.25,0.0,
PROP012,2023-12-28,Thursday,December,2023,1,1,157.07,157.07,BK002604
PROP012,2023-12-29,Friday,December,2023,1,1,157.07,157.07,BK002604
PROP012,2023-12-30,Saturday,December,2023,1,1,157.07,157.07,BK002604
PROP012,2023-12-31,Sunday,December,2023,1,1,157.07,157.07,BK002604
PROP012,2024-01-01,Monday,January,2024,1,1,157.07,157.07,BK002604
PROP012,2024-01-02,Tuesday,January,2024,1,1,157.07,157.07,BK002604
PROP012,2024-01-03,Wednesday,January,2024,1,1,157.07,157.07,BK002604
PROP012,2024-01-04,Thursday,January,2024,1,0,92.73,0.0,
PROP012,2024-01-05,Friday,January,2024,1,0,98.38,0.0,
PROP012,2024-01-06,Saturday,January,2024,1,1,103.25,103.25,BK002605
PROP012,2024-01-07,Sunday,January,2024,1,1,103.25,103.25,BK002605
PROP012,2024-01-08,Monday,January,2024,1,1,103.25,103.25,BK002605
PROP012,2024-01-09,Tuesday,January,2024,1,1,103.25,103.25,BK002605
PROP012,2024-01-10,Wednesday,January,2024,1,1,103.25,103.25,BK002605
PROP012,2024-01-11,Thursday,January,2024,1,1,103.25,103.25,BK002605
PROP012,2024-01-12,Friday,January,2024,1,1,103.25,103.25,BK002605
PROP012,2024-01-13,Saturday,January,2024,1,1,93.7,93.7,BK002606
PROP012,2024-01-14,Sunday,January,2024,1,1,93.7,93.7,BK002606
PROP012,2024-01-15,Monday,January,2024,1,1,93.7,93.7,BK002606
PROP012,2024-01-16,Tuesday,January,2024,1,1,99.56,99.56,BK002607
PROP012,2024-01-17,Wednesday,January,2024,1,1,99.56,99.56,BK002607
PROP012,2024-01-18,Thursday,January,2024,1,1,99.56,99.56,BK002607
PROP012,2024-01-19,Friday,January,2024,1,0,107.04,0.0,
PROP012,2024-01-20,Saturday,January,2024,1,1,97.78,97.78,BK002608
PROP012,2024-01-21,Sunday,January,2024,1,1,97.78,97.78,BK002608
PROP012,2024-01-22,Monday,January,2024,1,1,97.78,97.78,BK002608
PROP012,2024-01-23,Tuesday,January,2024,1,1,97.78,97.78,BK002608
PROP012,2024-01-24,Wednesday,January,2024,1,1,97.78,97.78,BK002608
PROP012,2024-01-25,Thursday,January,2024,1,1,97.78,97.78,BK002608
PROP012,2024-01-26,Friday,January,2024,1,1,111.51,111.51,BK002609
PROP012,2024-01-27,Saturday,January,2024,1,1,111.51,111.51,BK002609
PROP012,2024-01-28,Sunday,January,2024,1,1,104.37,104.37,BK002610
PROP012,2024-01-29,Monday,January,2024,1,1,104.37,104.37,BK002610
PROP012,2024-01-30,Tuesday,January,2024,1,1,104.37,104.37,BK002610
PROP012,2024-01-31,Wednesday,January,2024,1,1,104.37,104.37,BK002610
PROP012,2024-02-01,Thursday,February,2024,1,1,104.37,104.37,BK002610
PROP012,2024-02-02,Friday,February,2024,1,1,104.37,104.37,BK002610
PROP012,2024-02-03,Saturday,February,2024,1,1,126.64,126.64,BK002611
PROP012,2024-02-04,Sunday,February,2024,1,1,126.64,126.64,BK002611
PROP012,2024-02-05,Monday,February,2024,1,1,126.64,126.64,BK002611
PROP012,2024-02-06,Tuesday,February,2024,1,1,126.64,126.64,BK002611
PROP012,2024-02-07,Wednesday,February,2024,1,0,93.59,0.0,
PROP012,2024-02-08,Thursday,February,2024,1,1,107.48,107.48,BK002612
PROP012,2024-02-09,Friday,February,2024,1,1,107.48,107.48,BK002612
PROP012,2024-02-10,Saturday,February,2024,1,1,112.69,112.69,BK002613
PROP012,2024-02-11,Sunday,February,2024,1,1,112.69,112.69,BK002613
PROP012,2024-02-12,Monday,February,2024,1,1,112.69,112.69,BK002613
PROP012,2024-02-13,Tuesday,February,2024,1,1,112.69,112.69,BK002613
PROP012,2024-02-14,Wednesday,February,2024,1,1,112.69,112.69,BK002613
PROP012,2024-02-15,Thursday,February,2024,1,1,112.69,112.69,BK002613
PROP012,2024-02-16,Friday,February,2024,1,1,112.69,112.69,BK002613
PROP012,2024-02-17,Saturday,February,2024,1,1,103.41,103.41,BK002614
PROP012,2024-02-18,Sunday,February,2024,1,1,103.41,103.41,BK002614
PROP012,2024-02-19,Monday,February,2024,1,1,117.48,117.48,BK002615
PROP012,2024-02-20,Tuesday,February,2024,1,1,117.48,117.48,BK002615
PROP012,2024-02-21,Wednesday,February,2024,1,1,117.48,117.48,BK002615
PROP012,2024-02-22,Thursday,February,2024,1,1,117.48,117.48,BK002615
PROP012,2024-02-23,Friday,February,2024,1,1,100.18,100.18,BK002616
PROP012,2024-02-24,Saturday,February,2024,1,1,100.18,100.18,BK002616
PROP012,2024-02-25,Sunday,February,2024,1,1,112.28,112.28,BK002617
PROP012,2024-02-26,Monday,February,2024,1,1,112.28,112.28,BK002617
PROP012,2024-02-27,Tuesday,February,2024,1,1,112.28,112.28,BK002617
PROP012,2024-02-28,Wednesday,February,2024,1,1,112.28,112.28,BK002617
PROP012,2024-02-29,Thursday,February,2024,1,1,112.28,112.28,BK002617
PROP012,2024-03-01,Friday,March,2024,1,1,112.28,112.28,BK002617
PROP012,2024-03-02,Saturday,March,2024,1,1,120.35,120.35,BK002618
PROP012,2024-03-03,Sunday,March,2024,1,1,120.35,120.35,BK002618
PROP012,2024-03-04,Monday,March,2024,1,1,120.35,120.35,BK002618
PROP012,2024-03-05,Tuesday,March,2024,1,1,120.35,120.35,BK002618
PROP012,2024-03-06,Wednesday,March,2024,1,0,127.02,0.0,
PROP012,2024-03-07,Thursday,March,2024,1,0,119.02,0.0,
PROP012,2024-03-08,Friday,March,2024,1,1,133.34,133.34,BK002619
PROP012,2024-03-09,Saturday,March,2024,1,1,133.34,133.34,BK002619
PROP012,2024-03-10,Sunday,March,2024,1,1,133.34,133.34,BK002619
PROP012,2024-03-11,Monday,March,2024,1,1,133.34,133.34,BK002619
PROP012,2024-03-12,Tuesday,March,2024,1,1,133.34,133.34,BK002619
PROP012,2024-03-13,Wednesday,March,2024,1,1,133.34,133.34,BK002619
PROP012,2024-03-14,Thursday,March,2024,1,1,104.67,104.67,BK002620
PROP012,2024-03-15,Friday,March,2024,1,1,104.67,104.67,BK002620
PROP012,2024-03-16,Saturday,March,2024,1,1,104.67,104.67,BK002620
PROP012,2024-03-17,Sunday,March,2024,1,1,104.67,104.67,BK002620
PROP012,2024-03-18,Monday,March,2024,1,1,104.67,104.67,BK002620
PROP012,2024-03-19,Tuesday,March,2024,1,1,122.44,122.44,BK002621
PROP012,2024-03-20,Wednesday,March,2024,1,1,122.44,122.44,BK002621
PROP012,2024-03-21,Thursday,March,2024,1,1,122.44,122.44,BK002621
PROP012,2024-03-22,Friday,March,2024,1,0,110.15,0.0,
PROP012,2024-03-23,Saturday,March,2024,1,1,134.36,134.36,BK002622
PROP012,2024-03-24,Sunday,March,2024,1,1,134.36,134.36,BK002622
PROP012,2024-03-25,Monday,March,2024,1,1,121.84,121.84,BK002623
PROP012,2024-03-26,Tuesday,March,2024,1,1,121.84,121.84,BK002623
PROP012,2024-03-27,Wednesday,March,2024,1,1,122.95,122.95,BK002624
PROP012,2024-03-28,Thursday,March,2024,1,1,122.95,122.95,BK002624
PROP012,2024-03-29,Friday,March,2024,1,1,122.95,122.95,BK002624
PROP012,2024-03-30,Saturday,March,2024,1,1,122.95,122.95,BK002624
PROP012,2024-03-31,Sunday,March,2024,1,1,122.95,122.95,BK002624
PROP012,2024-04-01,Monday,April,2024,1,1,122.95,122.95,BK002624
PROP012,2024-04-02,Tuesday,April,2024,1,1,122.52,122.52,BK002625
PROP012,2024-04-03,Wednesday,April,2024,1,1,122.52,122.52,BK002625
PROP012,2024-04-04,Thursday,April,2024,1,1,122.52,122.52,BK002625
PROP012,2024-04-05,Friday,April,2024,1,1,129.77,129.77,BK002626
PROP012,2024-04-06,Saturday,April,2024,1,1,129.77,129.77,BK002626
PROP012,2024-04-07,Sunday,April,2024,1,1,129.77,129.77,BK002626
PROP012,2024-04-08,Monday,April,2024,1,1,129.77,129.77,BK002626
PROP012,2024-04-09,Tuesday,April,2024,1,1,129.77,129.77,BK002626
PROP012,2024-04-10,Wednesday,April,2024,1,1,129.77,129.77,BK002626
PROP012,2024-04-11,Thursday,April,2024,1,1,129.77,129.77,BK002626
PROP012,2024-04-12,Friday,April,2024,1,1,123.09,123.09,BK002627
PROP012,2024-04-13,Saturday,April,2024,1,1,123.09,123.09,BK002627
PROP012,2024-04-14,Sunday,April,2024,1,1,123.09,123.09,BK002627
PROP012,2024-04-15,Monday,April,2024,1,0,115.31,0.0,
PROP012,2024-04-16,Tuesday,April,2024,1,0,107.03,0.0,
PROP012,2024-04-17,Wednesday,April,2024,1,0,127.18,0.0,
PROP012,2024-04-18,Thursday,April,2024,1,0,137.88,0.0,
PROP012,2024-04-19,Friday,April,2024,1,0,127.42,0.0,
PROP012,2024-04-20,Saturday,April,2024,1,1,134.7,134.7,BK002628
PROP012,2024-04-21,Sunday,April,2024,1,1,134.7,134.7,BK002628
PROP012,2024-04-22,Monday,April,2024,1,1,107.38,107.38,BK002629
PROP012,2024-04-23,Tuesday,April,2024,1,1,107.38,107.38,BK002629
PROP012,2024-04-24,Wednesday,April,2024,1,1,107.38,107.38,BK002629
PROP012,2024-04-25,Thursday,April,2024,1,1,107.38,107.38,BK002629
PROP012,2024-04-26,Friday,April,2024,1,1,107.38,107.38,BK002629
PROP012,2024-04-27,Saturday,April,2024,1,1,107.38,107.38,BK002629
PROP012,2024-04-28,Sunday,April,2024,1,1,131.72,131.72,BK002630
PROP012,2024-04-29,Monday,April,2024,1,1,131.72,131.72,BK002630
PROP012,2024-04-30,Tuesday,April,2024,1,1,131.72,131.72,BK002630
PROP012,2024-05-01,Wednesday,May,2024,1,1,131.72,131.72,BK002630
PROP012,2024-05-02,Thursday,May,2024,1,1,131.72,131.72,BK002630
PROP012,2024-05-03,Friday,May,2024,1,1,131.72,131.72,BK002630
PROP012,2024-05-04,Saturday,May,2024,1,0,131.54,0.0,
PROP012,2024-05-05,Sunday,May,2024,1,0,104.7,0.0,
PROP012,2024-05-06,Monday,May,2024,1,1,130.31,130.31,BK002631
PROP012,2024-05-07,Tuesday,May,2024,1,1,130.31,130.31,BK002631
PROP012,2024-05-08,Wednesday,May,2024,1,1,130.31,130.31,BK002631
PROP012,2024-05-09,Thursday,May,2024,1,1,130.31,130.31,BK002631
PROP012,2024-05-10,Friday,May,2024,1,1,130.31,130.31,BK002631
PROP012,2024-05-11,Saturday,May,2024,1,1,130.31,130.31,BK002631
PROP012,2024-05-12,Sunday,May,2024,1,1,123.69,123.69,BK002632
PROP012,2024-05-13,Monday,May,2024,1,1,123.69,123.69,BK002632
PROP012,2024-05-14,Tuesday,May,2024,1,1,123.69,123.69,BK002632
PROP012,2024-05-15,Wednesday,May,2024,1,1,123.69,123.69,BK002632
PROP012,2024-05-16,Thursday,May,2024,1,1,122.14,122.14,BK002633
PROP012,2024-05-17,Friday,May,2024,1,1,122.14,122.14,BK002633
PROP012,2024-05-18,Saturday,May,2024,1,1,122.14,122.14,BK002633
PROP012,2024-05-19,Sunday,May,2024,1,1,122.14,122.14,BK002633
PROP012,2024-05-20,Monday,May,2024,1,1,122.14,122.14,BK002633
PROP012,2024-05-21,Tuesday,May,2024,1,1,122.14,122.14,BK002633
PROP012,2024-05-22,Wednesday,May,2024,1,1,125.0,125.0,BK002634
PROP012,2024-05-23,Thursday,May,2024,1,1,125.0,125.0,BK002634
PROP012,2024-05-24,Friday,May,2024,1,1,120.34,120.34,BK002635
PROP012,2024-05-25,Saturday,May,2024,1,1,120.34,120.34,BK002635
PROP012,2024-05-26,Sunday,May,2024,1,1,120.34,120.34,BK002635
PROP012,2024-05-27,Monday,May,2024,1,1,120.34,120.34,BK002635
PROP012,2024-05-28,Tuesday,May,2024,1,1,120.34,120.34,BK002635
PROP012,2024-05-29,Wednesday,May,2024,1,1,105.81,105.81,BK002636
PROP012,2024-05-30,Thursday,May,2024,1,1,105.81,105.81,BK002636
PROP012,2024-05-31,Friday,May,2024,1,1,105.81,105.81,BK002636
PROP012,2024-06-01,Saturday,June,2024,1,1,105.81,105.81,BK002636
PROP012,2024-06-02,Sunday,June,2024,1,1,105.81,105.81,BK002636
PROP012,2024-06-03,Monday,June,2024,1,1,105.81,105.81,BK002636
PROP012,2024-06-04,Tuesday,June,2024,1,1,105.81,105.81,BK002636
PROP012,2024-06-05,Wednesday,June,2024,1,1,149.37,149.37,BK002637
PROP012,2024-06-06,Thursday,June,2024,1,1,149.37,149.37,BK002637
PROP012,2024-06-07,Friday,June,2024,1,1,149.37,149.37,BK002637
PROP012,2024-06-08,Saturday,June,2024,1,1,149.37,149.37,BK002637
PROP012,2024-06-09,Sunday,June,2024,1,1,149.37,149.37,BK002637
PROP012,2024-06-10,Monday,June,2024,1,1,149.37,149.37,BK002637
PROP012,2024-06-11,Tuesday,June,2024,1,1,149.37,149.37,BK002637
PROP012,2024-06-12,Wednesday,June,2024,1,1,153.53,153.53,BK002638
PROP012,2024-06-13,Thursday,June,2024,1,1,153.53,153.53,BK002638
PROP012,2024-06-14,Friday,June,2024,1,1,140.64,140.64,BK002639
PROP012,2024-06-15,Saturday,June,2024,1,1,140.64,140.64,BK002639
PROP012,2024-06-16,Sunday,June,2024,1,1,140.64,140.64,BK002639
PROP012,2024-06-17,Monday,June,2024,1,1,140.64,140.64,BK002639
PROP012,2024-06-18,Tuesday,June,2024,1,1,140.64,140.64,BK002639
PROP012,2024-06-19,Wednesday,June,2024,1,1,140.64,140.64,BK002639
PROP012,2024-06-20,Thursday,June,2024,1,1,162.05,162.05,BK002640
PROP012,2024-06-21,Friday,June,2024,1,1,162.05,162.05,BK002640
PROP012,2024-06-22,Saturday,June,2024,1,1,162.05,162.05,BK002640
PROP012,2024-06-23,Sunday,June,2024,1,1,178.27,178.27,BK002641
PROP012,2024-06-24,Monday,June,2024,1,1,178.27,178.27,BK002641
PROP012,2024-06-25,Tuesday,June,2024,1,1,178.27,178.27,BK002641
PROP012,2024-06-26,Wednesday,June,2024,1,1,178.27,178.27,BK002641
PROP012,2024-06-27,Thursday,June,2024,1,1,178.27,178.27,BK002641
PROP012,2024-06-28,Friday,June,2024,1,1,171.44,171.44,BK002642
PROP012,2024-06-29,Saturday,June,2024,1,1,171.44,171.44,BK002642
PROP012,2024-06-30,Sunday,June,2024,1,1,171.44,171.44,BK002642
PROP012,2024-07-01,Monday,July,2024,1,1,171.44,171.44,BK002642
PROP012,2024-07-02,Tuesday,July,2024,1,1,171.44,171.44,BK002642
PROP012,2024-07-03,Wednesday,July,2024,1,1,171.44,171.44,BK002642
PROP012,2024-07-04,Thursday,July,2024,1,1,180.94,180.94,BK002643
PROP012,2024-07-05,Friday,July,2024,1,1,180.94,180.94,BK002643
PROP012,2024-07-06,Saturday,July,2024,1,1,180.94,180.94,BK002643
PROP012,2024-07-07,Sunday,July,2024,1,1,180.94,180.94,BK002643
PROP012,2024-07-08,Monday,July,2024,1,1,180.94,180.94,BK002643
PROP012,2024-07-09,Tuesday,July,2024,1,1,180.94,180.94,BK002643
PROP012,2024-07-10,Wednesday,July,2024,1,1,165.48,165.48,BK002644
PROP012,2024-07-11,Thursday,July,2024,1,1,165.48,165.48,BK002644
PROP012,2024-07-12,Friday,July,2024,1,1,179.7,179.7,BK002645
PROP012,2024-07-13,Saturday,July,2024,1,1,179.7,179.7,BK002645
PROP012,2024-07-14,Sunday,July,2024,1,1,179.7,179.7,BK002645
PROP012,2024-07-15,Monday,July,2024,1,1,162.51,162.51,BK002646
PROP012,2024-07-16,Tuesday,July,2024,1,1,162.51,162.51,BK002646
PROP012,2024-07-17,Wednesday,July,2024,1,1,162.51,162.51,BK002646
PROP012,2024-07-18,Thursday,July,2024,1,1,162.51,162.51,BK002646
PROP012,2024-07-19,Friday,July,2024,1,1,162.51,162.51,BK002646
PROP012,2024-07-20,Saturday,July,2024,1,1,162.51,162.51,BK002646
PROP012,2024-07-21,Sunday,July,2024,1,1,162.51,162.51,BK002646
PROP012,2024-07-22,Monday,July,2024,1,1,184.63,184.63,BK002647
PROP012,2024-07-23,Tuesday,July,2024,1,1,184.63,184.63,BK002647
PROP012,2024-07-24,Wednesday,July,2024,1,1,153.05,153.05,BK002648
PROP012,2024-07-25,Thursday,July,2024,1,1,153.05,153.05,BK002648
PROP012,2024-07-26,Friday,July,2024,1,1,173.49,173.49,BK002649
PROP012,2024-07-27,Saturday,July,2024,1,1,173.49,173.49,BK002649
PROP012,2024-07-28,Sunday,July,2024,1,1,178.47,178.47,BK002650
PROP012,2024-07-29,Monday,July,2024,1,1,178.47,178.47,BK002650
PROP012,2024-07-30,Tuesday,July,2024,1,1,178.47,178.47,BK002650
PROP012,2024-07-31,Wednesday,July,2024,1,1,178.47,178.47,BK002650
PROP012,2024-08-01,Thursday,August,2024,1,1,150.45,150.45,BK002651
PROP012,2024-08-02,Friday,August,2024,1,1,150.45,150.45,BK002651
PROP012,2024-08-03,Saturday,August,2024,1,1,150.45,150.45,BK002651
PROP012,2024-08-04,Sunday,August,2024,1,1,147.62,147.62,BK002652
PROP012,2024-08-05,Monday,August,2024,1,1,147.62,147.62,BK002652
PROP012,2024-08-06,Tuesday,August,2024,1,1,147.62,147.62,BK002652
PROP012,2024-08-07,Wednesday,August,2024,1,1,147.62,147.62,BK002652
PROP012,2024-08-08,Thursday,August,2024,1,1,147.62,147.62,BK002652
PROP012,2024-08-09,Friday,August,2024,1,1,167.26,167.26,BK002653
PROP012,2024-08-10,Saturday,August,2024,1,1,167.26,167.26,BK002653
PROP012,2024-08-11,Sunday,August,2024,1,1,167.26,167.26,BK002653
PROP012,2024-08-12,Monday,August,2024,1,1,167.26,167.26,BK002653
PROP012,2024-08-13,Tuesday,August,2024,1,1,167.26,167.26,BK002653
PROP012,2024-08-14,Wednesday,August,2024,1,1,167.26,167.26,BK002653
PROP012,2024-08-15,Thursday,August,2024,1,1,167.26,167.26,BK002653
PROP012,2024-08-16,Friday,August,2024,1,1,172.23,172.23,BK002654
PROP012,2024-08-17,Saturday,August,2024,1,1,172.23,172.23,BK002654
PROP012,2024-08-18,Sunday,August,2024,1,1,172.23,172.23,BK002654
PROP012,2024-08-19,Monday,August,2024,1,1,172.23,172.23,BK002654
PROP012,2024-08-20,Tuesday,August,2024,1,1,172.23,172.23,BK002654
PROP012,2024-08-21,Wednesday,August,2024,1,1,172.23,172.23,BK002654
PROP012,2024-08-22,Thursday,August,2024,1,1,172.23,172.23,BK002654
PROP012,2024-08-23,Friday,August,2024,1,1,158.59,158.59,BK002655
PROP012,2024-08-24,Saturday,August,2024,1,1,158.59,158.59,BK002655
PROP012,2024-08-25,Sunday,August,2024,1,1,158.59,158.59,BK002655
PROP012,2024-08-26,Monday,August,2024,1,1,164.18,164.18,BK002656
PROP012,2024-08-27,Tuesday,August,2024,1,1,164.18,164.18,BK002656
PROP012,2024-08-28,Wednesday,August,2024,1,1,164.18,164.18,BK002656
PROP012,2024-08-29,Thursday,August,2024,1,1,164.18,164.18,BK002656
PROP012,2024-08-30,Friday,August,2024,1,1,164.18,164.18,BK002656
PROP012,2024-08-31,Saturday,August,2024,1,1,164.18,164.18,BK002656
PROP012,2024-09-01,Sunday,September,2024,1,1,132.54,132.54,BK002657
PROP012,2024-09-02,Monday,September,2024,1,1,132.54,132.54,BK002657
PROP012,2024-09-03,Tuesday,September,2024,1,1,132.54,132.54,BK002657
PROP012,2024-09-04,Wednesday,September,2024,1,1,132.54,132.54,BK002657
PROP012,2024-09-05,Thursday,September,2024,1,1,132.54,132.54,BK002657
PROP012,2024-09-06,Friday,September,2024,1,1,132.54,132.54,BK002657
PROP012,2024-09-07,Saturday,September,2024,1,1,132.54,132.54,BK002657
PROP012,2024-09-08,Sunday,September,2024,1,1,133.16,133.16,BK002658
PROP012,2024-09-09,Monday,September,2024,1,1,133.16,133.16,BK002658
PROP012,2024-09-10,Tuesday,September,2024,1,1,133.16,133.16,BK002658
PROP012,2024-09-11,Wednesday,September,2024,1,1,133.16,133.16,BK002658
PROP012,2024-09-12,Thursday,September,2024,1,1,133.16,133.16,BK002658
PROP012,2024-09-13,Friday,September,2024,1,1,130.08,130.08,BK002659
PROP012,2024-09-14,Saturday,September,2024,1,1,130.08,130.08,BK002659
PROP012,2024-09-15,Sunday,September,2024,1,1,130.08,130.08,BK002659
PROP012,2024-09-16,Monday,September,2024,1,1,130.08,130.08,BK002659
PROP012,2024-09-17,Tuesday,September,2024,1,1,130.08,130.08,BK002659
PROP012,2024-09-18,Wednesday,September,2024,1,1,130.08,130.08,BK002659
PROP012,2024-09-19,Thursday,September,2024,1,1,124.87,124.87,BK002660
PROP012,2024-09-20,Friday,September,2024,1,1,124.87,124.87,BK002660
PROP012,2024-09-21,Saturday,September,2024,1,1,124.87,124.87,BK002660
PROP012,2024-09-22,Sunday,September,2024,1,1,124.87,124.87,BK002660
PROP012,2024-09-23,Monday,September,2024,1,1,124.87,124.87,BK002660
PROP012,2024-09-24,Tuesday,September,2024,1,1,124.87,124.87,BK002660
PROP012,2024-09-25,Wednesday,September,2024,1,1,120.31,120.31,BK002661
PROP012,2024-09-26,Thursday,September,2024,1,1,120.31,120.31,BK002661
PROP012,2024-09-27,Friday,September,2024,1,1,120.31,120.31,BK002661
PROP012,2024-09-28,Saturday,September,2024,1,1,125.72,125.72,BK002662
PROP012,2024-09-29,Sunday,September,2024,1,1,125.72,125.72,BK002662
PROP012,2024-09-30,Monday,September,2024,1,1,125.72,125.72,BK002662
PROP012,2024-10-01,Tuesday,October,2024,1,1,125.72,125.72,BK002662
PROP012,2024-10-02,Wednesday,October,2024,1,1,125.72,125.72,BK002662
PROP012,2024-10-03,Thursday,October,2024,1,1,125.72,125.72,BK002662
PROP012,2024-10-04,Friday,October,2024,1,0,124.49,0.0,
PROP012,2024-10-05,Saturday,October,2024,1,1,122.53,122.53,BK002663
PROP012,2024-10-06,Sunday,October,2024,1,1,122.53,122.53,BK002663
PROP012,2024-10-07,Monday,October,2024,1,1,122.53,122.53,BK002663
PROP012,2024-10-08,Tuesday,October,2024,1,1,122.53,122.53,BK002663
PROP012,2024-10-09,Wednesday,October,2024,1,1,122.53,122.53,BK002663
PROP012,2024-10-10,Thursday,October,2024,1,1,121.64,121.64,BK002664
PROP012,2024-10-11,Friday,October,2024,1,1,121.64,121.64,BK002664
PROP012,2024-10-12,Saturday,October,2024,1,1,121.64,121.64,BK002664
PROP012,2024-10-13,Sunday,October,2024,1,1,121.64,121.64,BK002664
PROP012,2024-10-14,Monday,October,2024,1,1,121.64,121.64,BK002664
PROP012,2024-10-15,Tuesday,October,2024,1,1,121.64,121.64,BK002664
PROP012,2024-10-16,Wednesday,October,2024,1,0,129.35,0.0,
PROP012,2024-10-17,Thursday,October,2024,1,1,109.1,109.1,BK002665
PROP012,2024-10-18,Friday,October,2024,1,1,109.1,109.1,BK002665
PROP012,2024-10-19,Saturday,October,2024,1,1,109.1,109.1,BK002665
PROP012,2024-10-20,Sunday,October,2024,1,1,109.1,109.1,BK002665
PROP012,2024-10-21,Monday,October,2024,1,1,109.1,109.1,BK002665
PROP012,2024-10-22,Tuesday,October,2024,1,1,109.1,109.1,BK002665
PROP012,2024-10-23,Wednesday,October,2024,1,1,110.53,110.53,BK002666
PROP012,2024-10-24,Thursday,October,2024,1,1,110.53,110.53,BK002666
PROP012,2024-10-25,Friday,October,2024,1,1,111.88,111.88,BK002667
PROP012,2024-10-26,Saturday,October,2024,1,1,111.88,111.88,BK002667
PROP012,2024-10-27,Sunday,October,2024,1,1,111.88,111.88,BK002667
PROP012,2024-10-28,Monday,October,2024,1,1,111.88,111.88,BK002667
PROP012,2024-10-29,Tuesday,October,2024,1,1,111.88,111.88,BK002667
PROP012,2024-10-30,Wednesday,October,2024,1,1,111.88,111.88,BK002667
PROP012,2024-10-31,Thursday,October,2024,1,1,116.29,116.29,BK002668
PROP012,2024-11-01,Friday,November,2024,1,1,116.29,116.29,BK002668
PROP012,2024-11-02,Saturday,November,2024,1,1,116.29,116.29,BK002668
PROP012,2024-11-03,Sunday,November,2024,1,1,116.29,116.29,BK002668
PROP012,2024-11-04,Monday,November,2024,1,1,116.29,116.29,BK002668
PROP012,2024-11-05,Tuesday,November,2024,1,1,116.29,116.29,BK002668
PROP012,2024-11-06,Wednesday,November,2024,1,1,116.29,116.29,BK002668
PROP012,2024-11-07,Thursday,November,2024,1,1,162.73,162.73,BK002669
PROP012,2024-11-08,Friday,November,2024,1,1,162.73,162.73,BK002669
PROP012,2024-11-09,Saturday,November,2024,1,1,162.73,162.73,BK002669
PROP012,2024-11-10,Sunday,November,2024,1,1,162.73,162.73,BK002669
PROP012,2024-11-11,Monday,November,2024,1,0,136.99,0.0,
PROP012,2024-11-12,Tuesday,November,2024,1,1,153.56,153.56,BK002670
PROP012,2024-11-13,Wednesday,November,2024,1,1,153.56,153.56,BK002670
PROP012,2024-11-14,Thursday,November,2024,1,1,153.56,153.56,BK002670
PROP012,2024-11-15,Friday,November,2024,1,1,141.39,141.39,BK002671
PROP012,2024-11-16,Saturday,November,2024,1,1,141.39,141.39,BK002671
PROP012,2024-11-17,Sunday,November,2024,1,1,141.39,141.39,BK002671
